input;Ray at angle: 90;Ray at angle: 81;Ray at angle: 99;Ray at angle: 72;Ray at angle: 108;Ray at angle: 63;Ray at angle: 117;Ray at angle: 54;Ray at angle: 126;Ray at angle: 45;Ray at angle: 135;Ray at angle: 36;Ray at angle: 144;Ray at angle: 27;Ray at angle: 153;Ray at angle: 18;Ray at angle: 162;Ray at angle: 9;Ray at angle: 171;Ray at angle: 0;Ray at angle: 180
0.04766075;0.7312569;1;0.5383334;1;0.4123375;1;0.3309213;0.3215146;0.2773535;0.2424894;0.2422114;0.2019425;0.2186276;0.1784087;0.2022455;0.1646538;0.192159;0.1564854;0.1873747;0.1526179;0.1872064
0.07674883;0.729295;1;0.5376047;1;0.4118609;1;0.3299524;0.32304;0.276902;0.2431232;0.2416539;0.2027148;0.2185787;0.1787721;0.2022426;0.164909;0.1919054;0.1568136;0.1870928;0.1530183;0.1868673
0.1050909;0.729295;1;0.5376047;1;0.4118609;1;0.3299524;0.32304;0.276902;0.2431232;0.2416539;0.2027148;0.2185787;0.1787721;0.2022426;0.164909;0.1919054;0.1568136;0.1870928;0.1530183;0.1868673
0.1315026;0.7247029;1;0.5338377;1;0.4092732;1;0.3281744;0.3259348;0.2758437;0.2443959;0.240669;0.2039113;0.2177829;0.1794048;0.201642;0.1653531;0.1915149;0.157281;0.1865818;0.1535188;0.1863717
0.1586449;0.7247029;1;0.5338377;1;0.4092732;1;0.3281744;0.3259348;0.2758437;0.2443959;0.240669;0.2039113;0.2177829;0.1794048;0.201642;0.1653531;0.1915149;0.157281;0.1865818;0.1535188;0.1863717
0.198678;0.7229894;1;0.5319296;1;0.407737;1;0.3270599;0.3274069;0.2753321;0.2450885;0.2398949;0.2047667;0.2172401;0.1798764;0.2012331;0.1657279;0.1910051;0.1577421;0.1860464;0.1540596;0.1857554
0.2211351;0.7229894;1;0.5319296;1;0.407737;1;0.3270599;0.3274069;0.2753321;0.2450885;0.2398949;0.2047667;0.2172401;0.1798764;0.2012331;0.1657279;0.1910051;0.1577421;0.1860464;0.1540596;0.1857554
0.1945107;0.7189546;1;0.5285472;1;0.4051884;1;0.3251413;0.3300138;0.274009;0.2466678;0.2387485;0.2059673;0.2161248;0.1806358;0.2004673;0.1662724;0.1903797;0.1583136;0.1853958;0.1546714;0.1850639
0.1676699;0.7189546;1;0.5285472;1;0.4051884;1;0.3251413;0.3300138;0.274009;0.2466678;0.2387485;0.2059673;0.2161248;0.1806358;0.2004673;0.1662724;0.1903797;0.1583136;0.1853958;0.1546714;0.1850639
0.1395023;0.7189546;1;0.5285472;1;0.4051884;1;0.3251413;0.3300138;0.274009;0.2466678;0.2387485;0.2059673;0.2161248;0.1806358;0.2004673;0.1662724;0.1903797;0.1583136;0.1853958;0.1546714;0.1850639
0.1124178;0.7179809;1;0.5270694;1;0.4039496;1;0.3241617;0.3309312;0.2734842;0.2476469;0.2381063;0.2067114;0.2153348;0.1814453;0.1999565;0.1667615;0.1899436;0.1587314;0.1848721;0.155189;0.1844437
0.08599278;0.7179809;1;0.5270694;1;0.4039496;1;0.3241617;0.3309312;0.2734842;0.2476469;0.2381063;0.2067114;0.2153348;0.1814453;0.1999565;0.1667615;0.1899436;0.1587314;0.1848721;0.155189;0.1844437
0.04345296;0.71365;0.9947673;0.5236819;1;0.4015054;1;0.3224702;0.3328764;0.2721595;0.2490743;0.2371246;0.2075756;0.2144283;0.1823623;0.1994209;0.1672665;0.1895329;0.1591081;0.1844379;0.1556244;0.1839678
0.02033279;0.71365;0.9947673;0.5236819;1;0.4015054;1;0.3224702;0.3328764;0.2721595;0.2490743;0.2371246;0.2075756;0.2144283;0.1823623;0.1994209;0.1672665;0.1895329;0.1591081;0.1844379;0.1556244;0.1839678
0;0.7122967;0.9927223;0.5221824;1;0.4003882;1;0.3216889;0.3334693;0.2714929;0.2497306;0.2366871;0.208012;0.2138853;0.182945;0.1991479;0.1675408;0.1893545;0.1593158;0.1841652;0.1559352;0.1836063
0.03118642;0.7122967;0.9927223;0.5221824;1;0.4003882;1;0.3216889;0.3334693;0.2714929;0.2497306;0.2366871;0.208012;0.2138853;0.182945;0.1991479;0.1675408;0.1893545;0.1593158;0.1841652;0.1559352;0.1836063
0.0568887;0.7076547;0.9858538;0.5184788;1;0.3978834;1;0.3199977;0.3369308;0.2704183;0.2512247;0.2358463;0.2087902;0.2131812;0.1837512;0.1987394;0.1679258;0.1889841;0.1595656;0.1838783;0.1562284;0.1833051
0.08081377;0.7076547;0.9858538;0.5184788;1;0.3978834;1;0.3199977;0.3369308;0.2704183;0.2512247;0.2358463;0.2087902;0.2131812;0.1837512;0.1987394;0.1679258;0.1889841;0.1595656;0.1838783;0.1562284;0.1833051
0.1091701;0.7055523;0.9835107;0.5168794;1;0.3965021;1;0.319118;0.3389387;0.269504;0.2523469;0.2353398;0.2093961;0.2125091;0.1843487;0.1980805;0.1684617;0.1886072;0.1599189;0.183586;0.1565346;0.1829349
0.1353033;0.7055523;0.9835107;0.5168794;1;0.3965021;1;0.319118;0.3389387;0.269504;0.2523469;0.2353398;0.2093961;0.2125091;0.1843487;0.1980805;0.1684617;0.1886072;0.1599189;0.183586;0.1565346;0.1829349
0.1638988;0.7008;0.977342;0.5131367;1;0.3938607;1;0.3173451;0.34255;0.2681476;0.2544408;0.2343791;0.2101631;0.2115942;0.1852517;0.1971932;0.1692445;0.1880544;0.1604347;0.1831721;0.1569229;0.1824982
0.1882096;0.7008;0.977342;0.5131367;1;0.3938607;1;0.3173451;0.34255;0.2681476;0.2544408;0.2343791;0.2101631;0.2115942;0.1852517;0.1971932;0.1692445;0.1880544;0.1604347;0.1831721;0.1569229;0.1824982
0.2184123;0.7002313;0.9767235;0.5118694;1;0.3926724;1;0.3165153;0.3445192;0.2672927;0.2554941;0.2339594;0.2107145;0.2111067;0.1860252;0.1964256;0.1700288;0.1875386;0.16093;0.1827261;0.1573571;0.1819438
0.2420091;0.7002313;0.9767235;0.5118694;1;0.3926724;1;0.3165153;0.3445192;0.2672927;0.2554941;0.2339594;0.2107145;0.2111067;0.1860252;0.1964256;0.1700288;0.1875386;0.16093;0.1827261;0.1573571;0.1819438
0.2129445;0.7002313;0.9767235;0.5118694;1;0.3926724;1;0.3165153;0.3445192;0.2672927;0.2554941;0.2339594;0.2107145;0.2111067;0.1860252;0.1964256;0.1700288;0.1875386;0.16093;0.1827261;0.1573571;0.1819438
0.1887309;0.6962452;0.9722924;0.5088333;1;0.3903526;1;0.3149134;0.3481122;0.2657582;0.2573369;0.2328671;0.2118919;0.2099668;0.1868583;0.1954762;0.1709609;0.1869253;0.1614965;0.182153;0.1578125;0.1813906
0.1613628;0.6962452;0.9722924;0.5088333;1;0.3903526;1;0.3149134;0.3481122;0.2657582;0.2573369;0.2328671;0.2118919;0.2099668;0.1868583;0.1954762;0.1709609;0.1869253;0.1614965;0.182153;0.1578125;0.1813906
0.1367748;0.6958421;0.9730761;0.5083393;1;0.3896749;1;0.3144415;0.3495511;0.2649722;0.2582203;0.2324807;0.212677;0.2094405;0.1874183;0.1949789;0.1717594;0.1863499;0.1619283;0.1816284;0.158304;0.1810819
0.1059562;0.6958421;0.9730761;0.5083393;1;0.3896749;1;0.3144415;0.3495511;0.2649722;0.2582203;0.2324807;0.212677;0.2094405;0.1874183;0.1949789;0.1717594;0.1863499;0.1619283;0.1816284;0.158304;0.1810819
0.07879181;0.6922156;0.9688221;0.5057091;1;0.3877724;1;0.3132119;0.3523548;0.2637688;0.2596109;0.2315251;0.2138782;0.2087844;0.1880591;0.1941441;0.1723326;0.1856373;0.1626549;0.1812083;0.1587167;0.1805971
0.05367182;0.6922156;0.9688221;0.5057091;1;0.3877724;1;0.3132119;0.3523548;0.2637688;0.2596109;0.2315251;0.2138782;0.2087844;0.1880591;0.1941441;0.1723326;0.1856373;0.1626549;0.1812083;0.1587167;0.1805971
0.02540718;0.6915808;0.9688202;0.5052532;1;0.387289;1;0.3130063;0.3532803;0.263246;0.2601776;0.2310752;0.2142195;0.2085087;0.1885099;0.1937457;0.1727687;0.1851373;0.1631944;0.1809558;0.1590047;0.180399
0.05326008;0.6915808;0.9688202;0.5052532;1;0.387289;1;0.3130063;0.3532803;0.263246;0.2601776;0.2310752;0.2142195;0.2085087;0.1885099;0.1937457;0.1727687;0.1851373;0.1631944;0.1809558;0.1590047;0.180399
0.07989977;0.6915808;0.9688202;0.5052532;1;0.387289;1;0.3130063;0.3532803;0.263246;0.2601776;0.2310752;0.2142195;0.2085087;0.1885099;0.1937457;0.1727687;0.1851373;0.1631944;0.1809558;0.1590047;0.180399
0.1060636;0.6877089;0.9639631;0.502767;1;0.3854308;1;0.311892;0.3558894;0.2621654;0.2614386;0.2302653;0.2152211;0.2079796;0.1888908;0.1931971;0.173432;0.1845653;0.1638043;0.1806832;0.1592918;0.1801453
0.1338035;0.6877089;0.9639631;0.502767;1;0.3854308;1;0.311892;0.3558894;0.2621654;0.2614386;0.2302653;0.2152211;0.2079796;0.1888908;0.1931971;0.173432;0.1845653;0.1638043;0.1806832;0.1592918;0.1801453
0.1590828;0.6870493;0.9640467;0.5020772;1;0.384868;1;0.3119248;0.35685;0.2615733;0.2620188;0.2297507;0.2160323;0.2077847;0.1892276;0.1927557;0.1738019;0.1840219;0.1643754;0.1802413;0.1596101;0.179732
0.1867796;0.6870493;0.9640467;0.5020772;1;0.384868;1;0.3119248;0.35685;0.2615733;0.2620188;0.2297507;0.2160323;0.2077847;0.1892276;0.1927557;0.1738019;0.1840219;0.1643754;0.1802413;0.1596101;0.179732
0.2119286;0.6840773;0.9601256;0.4995703;1;0.3830175;1;0.310095;0.359582;0.2603868;0.2634151;0.2288236;0.217354;0.2070205;0.1900117;0.1920891;0.1744621;0.1833204;0.1650782;0.1794923;0.1603381;0.179263
0.2386818;0.6840773;0.9601256;0.4995703;1;0.3830175;1;0.310095;0.359582;0.2603868;0.2634151;0.2288236;0.217354;0.2070205;0.1900117;0.1920891;0.1744621;0.1833204;0.1650782;0.1794923;0.1603381;0.179263
0.2134568;0.6840773;0.9601256;0.4995703;1;0.3830175;1;0.310095;0.359582;0.2603868;0.2634151;0.2288236;0.217354;0.2070205;0.1900117;0.1920891;0.1744621;0.1833204;0.1650782;0.1794923;0.1603381;0.179263
0.1845738;0.6836581;0.961731;0.4994419;1;0.3826339;1;0.3092225;0.3605908;0.2597758;0.2638863;0.2280912;0.2182266;0.2065898;0.1907372;0.1915551;0.1749786;0.1826631;0.16571;0.1787234;0.1610808;0.1787247
0.1599545;0.6836581;0.961731;0.4994419;1;0.3826339;1;0.3092225;0.3605908;0.2597758;0.2638863;0.2280912;0.2182266;0.2065898;0.1907372;0.1915551;0.1749786;0.1826631;0.16571;0.1787234;0.1610808;0.1787247
0.1299777;0.6805317;0.9584264;0.4974165;1;0.3809767;1;0.3076199;0.3630193;0.2586876;0.2649681;0.2269916;0.2194966;0.2057005;0.1916171;0.1909236;0.1755567;0.1819939;0.1663501;0.1780075;0.161947;0.1782871
0.1040521;0.6805317;0.9584264;0.4974165;1;0.3809767;1;0.3076199;0.3630193;0.2586876;0.2649681;0.2269916;0.2194966;0.2057005;0.1916171;0.1909236;0.1755567;0.1819939;0.1663501;0.1780075;0.161947;0.1782871
0.05921672;0.681115;0.9601522;0.4972354;1;0.3806754;1;0.3069448;0.36351;0.258285;0.2657448;0.2263687;0.2200125;0.2051717;0.1921432;0.1905727;0.1758956;0.1816588;0.1668161;0.177429;0.1623738;0.1777445
0.03762019;0.681115;0.9601522;0.4972354;1;0.3806754;1;0.3069448;0.36351;0.258285;0.2657448;0.2263687;0.2200125;0.2051717;0.1921432;0.1905727;0.1758956;0.1816588;0.1668161;0.177429;0.1623738;0.1777445
0.00803105;0.6768609;0.9552266;0.4952426;1;0.3788952;1;0.3054576;0.3660782;0.2573592;0.267462;0.2254469;0.2209311;0.2044734;0.192821;0.1903305;0.1762813;0.1810647;0.1672702;0.1769253;0.1628952;0.177187
0;0.6768609;0.9552266;0.4952426;1;0.3788952;1;0.3054576;0.3660782;0.2573592;0.267462;0.2254469;0.2209311;0.2044734;0.192821;0.1903305;0.1762813;0.1810647;0.1672702;0.1769253;0.1628952;0.177187
0.02796835;0.6758162;0.954593;0.4940016;1;0.3782956;1;0.3047671;0.3675152;0.2569696;0.2684094;0.2249062;0.2214225;0.2040607;0.1934258;0.1899326;0.1766595;0.1807548;0.1675869;0.1765133;0.1633133;0.1766814
0.05101446;0.6758162;0.954593;0.4940016;1;0.3782956;1;0.3047671;0.3675152;0.2569696;0.2684094;0.2249062;0.2214225;0.2040607;0.1934258;0.1899326;0.1766595;0.1807548;0.1675869;0.1765133;0.1633133;0.1766814
0.1029692;0.6713933;0.9489;0.4907981;1;0.376233;1;0.3030018;0.3715111;0.255924;0.2702909;0.2239251;0.2224156;0.2034186;0.1944137;0.1894315;0.1772958;0.1802862;0.1680204;0.1760254;0.1637993;0.1761624
0.124112;0.6713933;0.9489;0.4907981;1;0.376233;1;0.3030018;0.3715111;0.255924;0.2702909;0.2239251;0.2224156;0.2034186;0.1944137;0.1894315;0.1772958;0.1802862;0.1680204;0.1760254;0.1637993;0.1761624
0.152425;0.6705177;0.9483241;0.4894947;1;0.3753527;1;0.3019252;0.3736547;0.2553137;0.2715508;0.2231727;0.2230968;0.2025412;0.1954238;0.1887407;0.1779525;0.1798036;0.1684681;0.1755596;0.1643501;0.175503
0.1811645;0.6705177;0.9483241;0.4894947;1;0.3753527;1;0.3019252;0.3736547;0.2553137;0.2715508;0.2231727;0.2230968;0.2025412;0.1954238;0.1887407;0.1779525;0.1798036;0.1684681;0.1755596;0.1643501;0.175503
0.2101801;0.6660888;0.9436525;0.4865557;1;0.3731896;1;0.300031;0.3778746;0.2540952;0.2737599;0.221998;0.2242563;0.2014013;0.1963999;0.1878206;0.1788397;0.1791456;0.1690636;0.174777;0.1650039;0.174772
0.1849137;0.6660888;0.9436525;0.4865557;1;0.3731896;1;0.300031;0.3778746;0.2540952;0.2737599;0.221998;0.2242563;0.2014013;0.1963999;0.1878206;0.1788397;0.1791456;0.1690636;0.174777;0.1650039;0.174772
0.1598853;0.66569;0.9447296;0.4854666;1;0.3722329;1;0.2990311;0.3797049;0.2535101;0.2750308;0.2212221;0.2249608;0.2006639;0.1972617;0.1870628;0.1795588;0.1785855;0.1695857;0.1741147;0.1656395;0.1739883
0.1343367;0.66569;0.9447296;0.4854666;1;0.3722329;1;0.2990311;0.3797049;0.2535101;0.2750308;0.2212221;0.2249608;0.2006639;0.1972617;0.1870628;0.1795588;0.1785855;0.1695857;0.1741147;0.1656395;0.1739883
0.0998183;0.6619798;0.940511;0.4825891;1;0.3698126;1;0.2973145;0.3832555;0.2522027;0.276949;0.2201775;0.2259282;0.1994834;0.198268;0.1862444;0.1804855;0.1780602;0.1703235;0.173505;0.1662042;0.1733349
0.07710042;0.6619798;0.940511;0.4825891;1;0.3698126;1;0.2973145;0.3832555;0.2522027;0.276949;0.2201775;0.2259282;0.1994834;0.198268;0.1862444;0.1804855;0.1780602;0.1703235;0.173505;0.1662042;0.1733349
0.04837383;0.6615411;0.9413435;0.4819601;1;0.3687458;1;0.2966625;0.3845196;0.2513022;0.2778698;0.219648;0.2263635;0.1988286;0.19891;0.185729;0.1812224;0.1774217;0.1709298;0.173062;0.1666976;0.1727905
0.0207131;0.6615411;0.9413435;0.4819601;1;0.3687458;1;0.2966625;0.3845196;0.2513022;0.2778698;0.219648;0.2263635;0.1988286;0.19891;0.185729;0.1812224;0.1774217;0.1709298;0.173062;0.1666976;0.1727905
0;0.6615411;0.9413435;0.4819601;1;0.3687458;1;0.2966625;0.3845196;0.2513022;0.2778698;0.219648;0.2263635;0.1988286;0.19891;0.185729;0.1812224;0.1774217;0.1709298;0.173062;0.1666976;0.1727905
0.05417011;0.6589869;0.9374228;0.4794755;1;0.3669426;1;0.295338;0.3874829;0.2501571;0.2794123;0.2189698;0.2275901;0.1981238;0.1996438;0.1849902;0.1820287;0.1768557;0.1715642;0.1727231;0.1669663;0.1723978
0.0688208;0.6574806;0.936017;0.4780549;1;0.3657131;1;0.2945515;0.3891555;0.2492948;0.2804297;0.2184924;0.2286782;0.1975453;0.2003212;0.1843368;0.1826862;0.176343;0.1720307;0.1724143;0.1672792;0.171995
0.09456392;0.6574806;0.936017;0.4780549;1;0.3657131;1;0.2945515;0.3891555;0.2492948;0.2804297;0.2184924;0.2286782;0.1975453;0.2003212;0.1843368;0.1826862;0.176343;0.1720307;0.1724143;0.1672792;0.171995
0.1234152;0.6534574;0.9307755;0.4748912;1;0.3633903;1;0.292982;0.3926357;0.2479108;0.2822116;0.2176272;0.2302336;0.1966976;0.2010748;0.1835484;0.1835568;0.1756979;0.1726757;0.1720185;0.1677967;0.1715456
0.1506477;0.6534574;0.9307755;0.4748912;1;0.3633903;1;0.292982;0.3926357;0.2479108;0.2822116;0.2176272;0.2302336;0.1966976;0.2010748;0.1835484;0.1835568;0.1756979;0.1726757;0.1720185;0.1677967;0.1715456
0.1755087;0.6534574;0.9307755;0.4748912;1;0.3633903;1;0.292982;0.3926357;0.2479108;0.2822116;0.2176272;0.2302336;0.1966976;0.2010748;0.1835484;0.1835568;0.1756979;0.1726757;0.1720185;0.1677967;0.1715456
0.2028743;0.6525145;0.9303023;0.473474;1;0.3620747;1;0.2922433;0.394737;0.24699;0.2833205;0.2169977;0.2313983;0.1960219;0.2017369;0.1826913;0.1843203;0.1751779;0.1735226;0.1712592;0.1685166;0.1709773
0.2283222;0.6525145;0.9303023;0.473474;1;0.3620747;1;0.2922433;0.394737;0.24699;0.2833205;0.2169977;0.2313983;0.1960219;0.2017369;0.1826913;0.1843203;0.1751779;0.1735226;0.1712592;0.1685166;0.1709773
0.2571272;0.6487557;0.9256496;0.4703267;1;0.3596767;1;0.2903697;0.3990815;0.2453118;0.2852738;0.2159975;0.2330358;0.1949779;0.2026577;0.181703;0.1852687;0.1740798;0.1745031;0.1704198;0.1693169;0.1703664
0.2805852;0.6487557;0.9256496;0.4703267;1;0.3596767;1;0.2903697;0.3990815;0.2453118;0.2852738;0.2159975;0.2330358;0.1949779;0.2026577;0.181703;0.1852687;0.1740798;0.1745031;0.1704198;0.1693169;0.1703664
0.3092034;0.6488829;0.9269955;0.4695205;1;0.3586879;1;0.2896796;0.4007034;0.2442749;0.2862482;0.2152939;0.234165;0.1942421;0.2032942;0.1808452;0.1860497;0.1731216;0.1754012;0.1695857;0.1701165;0.1696974
0.3322615;0.6488829;0.9269955;0.4695205;1;0.3586879;1;0.2896796;0.4007034;0.2442749;0.2862482;0.2152939;0.234165;0.1942421;0.2032942;0.1808452;0.1860497;0.1731216;0.1754012;0.1695857;0.1701165;0.1696974
0.3635972;0.6465092;0.9247075;0.4673191;1;0.3567992;1;0.2881727;0.4035368;0.2428952;0.2876172;0.2139742;0.2356282;0.1933431;0.2041198;0.179918;0.1868785;0.1721552;0.1763129;0.1687616;0.1708914;0.1690008
0.3875158;0.6465092;0.9247075;0.4673191;1;0.3567992;1;0.2881727;0.4035368;0.2428952;0.2876172;0.2139742;0.2356282;0.1933431;0.2041198;0.179918;0.1868785;0.1721552;0.1763129;0.1687616;0.1708914;0.1690008
0.358395;0.6465092;0.9247075;0.4673191;1;0.3567992;1;0.2881727;0.4035368;0.2428952;0.2876172;0.2139742;0.2356282;0.1933431;0.2041198;0.179918;0.1868785;0.1721552;0.1763129;0.1687616;0.1708914;0.1690008
0.3360899;0.6485974;0.928669;0.4676111;1;0.356603;1;0.287818;0.40405;0.2422425;0.2879127;0.2131436;0.2362129;0.1928163;0.2049964;0.1792336;0.187466;0.1713355;0.1770699;0.168029;0.171703;0.1681065
0.3087983;0.6485974;0.928669;0.4676111;1;0.356603;1;0.287818;0.40405;0.2422425;0.2879127;0.2131436;0.2362129;0.1928163;0.2049964;0.1792336;0.187466;0.1713355;0.1770699;0.168029;0.171703;0.1681065
0.2843121;0.6479849;0.9290788;0.466523;1;0.355606;1;0.2870288;0.4052765;0.2413828;0.289004;0.212242;0.2369174;0.1922956;0.205821;0.1786224;0.187936;0.1706443;0.1776797;0.1672423;0.172443;0.1674391
0.2555296;0.6479849;0.9290788;0.466523;1;0.355606;1;0.2870288;0.4052765;0.2413828;0.289004;0.212242;0.2369174;0.1922956;0.205821;0.1786224;0.187936;0.1706443;0.1776797;0.1672423;0.172443;0.1674391
0.2268931;0.6507093;0.9336654;0.4684064;1;0.3562584;1;0.2873849;0.403914;0.2412947;0.2890685;0.2118931;0.2369906;0.1922189;0.2062194;0.1783393;0.1882043;0.1701848;0.1782386;0.1666261;0.1730168;0.166889
0.2538513;0.6507093;0.9336654;0.4684064;1;0.3562584;1;0.2873849;0.403914;0.2412947;0.2890685;0.2118931;0.2369906;0.1922189;0.2062194;0.1783393;0.1882043;0.1701848;0.1782386;0.1666261;0.1730168;0.166889
0.2800323;0.6507093;0.9336654;0.4684064;1;0.3562584;1;0.2873849;0.403914;0.2412947;0.2890685;0.2118931;0.2369906;0.1922189;0.2062194;0.1783393;0.1882043;0.1701848;0.1782386;0.1666261;0.1730168;0.166889
0.3058606;0.6509258;0.9354634;0.4680881;1;0.3561194;1;0.2875038;0.4039946;0.2409332;0.2898936;0.2114032;0.237275;0.1920994;0.2067201;0.1780353;0.1883228;0.1697583;0.1784369;0.166191;0.1735314;0.1664577
0.3330099;0.6509258;0.9354634;0.4680881;1;0.3561194;1;0.2875038;0.4039946;0.2409332;0.2898936;0.2114032;0.237275;0.1920994;0.2067201;0.1780353;0.1883228;0.1697583;0.1784369;0.166191;0.1735314;0.1664577
0.3581687;0.6548675;0.9432689;0.470656;1;0.3574859;1;0.2875909;0.401867;0.2411807;0.2893061;0.2112126;0.2371199;0.1917041;0.2069672;0.1779016;0.1883835;0.1694396;0.1787279;0.165582;0.1740254;0.1658594
0.3869223;0.6548675;0.9432689;0.470656;1;0.3574859;1;0.2875909;0.401867;0.2411807;0.2893061;0.2112126;0.2371199;0.1917041;0.2069672;0.1779016;0.1883835;0.1694396;0.1787279;0.165582;0.1740254;0.1658594
0.4119259;0.6564636;0.9472433;0.4715872;1;0.3578653;1;0.2871754;0.4009939;0.2410349;0.2895523;0.2107758;0.2371914;0.1911561;0.2073684;0.1776694;0.1885491;0.1690564;0.1790466;0.1650789;0.1745143;0.1652112
0.4425375;0.6564636;0.9472433;0.4715872;1;0.3578653;1;0.2871754;0.4009939;0.2410349;0.2895523;0.2107758;0.2371914;0.1911561;0.2073684;0.1776694;0.1885491;0.1690564;0.1790466;0.1650789;0.1745143;0.1652112
0.466324;0.6621751;0.9582192;0.4753156;1;0.3598884;1;0.287685;0.3979863;0.241521;0.2887458;0.2107198;0.2368635;0.1908379;0.2075461;0.1775915;0.1889852;0.1687967;0.179331;0.1645471;0.17503;0.164474
0.4940795;0.6621751;0.9582192;0.4753156;1;0.3598884;1;0.287685;0.3979863;0.241521;0.2887458;0.2107198;0.2368635;0.1908379;0.2075461;0.1775915;0.1889852;0.1687967;0.179331;0.1645471;0.17503;0.164474
0.5192075;0.6621751;0.9582192;0.4753156;1;0.3598884;1;0.287685;0.3979863;0.241521;0.2887458;0.2107198;0.2368635;0.1908379;0.2075461;0.1775915;0.1889852;0.1687967;0.179331;0.1645471;0.17503;0.164474
0.5444745;0.665868;0.9657423;0.477666;1;0.3604975;1;0.2877067;0.3958603;0.241589;0.2883378;0.2104692;0.2367359;0.190405;0.2079825;0.177572;0.1894572;0.1684054;0.1796156;0.1640445;0.1756971;0.1638072
0.5682967;0.665868;0.9657423;0.477666;1;0.3604975;1;0.2877067;0.3958603;0.241589;0.2883378;0.2104692;0.2367359;0.190405;0.2079825;0.177572;0.1894572;0.1684054;0.1796156;0.1640445;0.1756971;0.1638072
0.5989805;0.6745471;0.9799435;0.4820239;1;0.3628999;1;0.2888024;0.3916566;0.2423098;0.2870589;0.21068;0.2362037;0.1902491;0.2077842;0.177081;0.1898201;0.1681742;0.1798521;0.1635731;0.176036;0.1630958
0.6204761;0.6745471;0.9799435;0.4820239;1;0.3628999;1;0.2888024;0.3916566;0.2423098;0.2870589;0.21068;0.2362037;0.1902491;0.2077842;0.177081;0.1898201;0.1681742;0.1798521;0.1635731;0.176036;0.1630958
0.6492289;0.6812406;0.9901387;0.4849493;1;0.364627;1;0.2895351;0.387878;0.2429574;0.2859866;0.2107935;0.2358827;0.1900103;0.2079045;0.1766635;0.1900151;0.1680185;0.1799927;0.1632165;0.1764405;0.1625263
0.6758153;0.6812406;0.9901387;0.4849493;1;0.364627;1;0.2895351;0.387878;0.2429574;0.2859866;0.2107935;0.2358827;0.1900103;0.2079045;0.1766635;0.1900151;0.1680185;0.1799927;0.1632165;0.1764405;0.1625263
0.7241495;0.6934119;1;0.4912221;1;0.3681655;1;0.2915092;0.3822668;0.2442265;0.2838081;0.2114665;0.2346499;0.1902081;0.2073509;0.1764879;0.1900784;0.1680397;0.1800602;0.1629382;0.1769744;0.1619678
0.7475644;0.6934119;1;0.4912221;1;0.3681655;1;0.2915092;0.3822668;0.2442265;0.2838081;0.2114665;0.2346499;0.1902081;0.2073509;0.1764879;0.1900784;0.1680397;0.1800602;0.1629382;0.1769744;0.1619678
0.7716085;0.7047023;1;0.4971956;1;0.3714158;1;0.2935756;0.3769;0.2453702;0.2817933;0.2122075;0.2336347;0.1903274;0.2069584;0.1763715;0.190169;0.1679265;0.1801533;0.1627202;0.1771892;0.1614853
0.8000889;0.7047023;1;0.4971956;1;0.3714158;1;0.2935756;0.3769;0.2453702;0.2817933;0.2122075;0.2336347;0.1903274;0.2069584;0.1763715;0.190169;0.1679265;0.1801533;0.1627202;0.1771892;0.1614853
0.82683;0.7207246;1;0.5065733;1;0.3766332;1;0.2969299;0.3699119;0.2469488;0.2789655;0.2135415;0.2321437;0.1909618;0.2062408;0.1765215;0.1899686;0.1677112;0.1803757;0.1626727;0.1774744;0.1611069
0.8518718;0.7207246;1;0.5065733;1;0.3766332;1;0.2969299;0.3699119;0.2469488;0.2789655;0.2135415;0.2321437;0.1909618;0.2062408;0.1765215;0.1899686;0.1677112;0.1803757;0.1626727;0.1774744;0.1611069
0.8794038;0.7207246;1;0.5065733;1;0.3766332;1;0.2969299;0.3699119;0.2469488;0.2789655;0.2135415;0.2321437;0.1909618;0.2062408;0.1765215;0.1899686;0.1677112;0.1803757;0.1626727;0.1774744;0.1611069
0.9247137;0.7351205;1;0.5154604;1;0.3816824;0.7316396;0.3002889;0.3627957;0.2486263;0.2758621;0.214876;0.2303791;0.1917395;0.2052553;0.1768414;0.1895516;0.1677467;0.1803433;0.1629013;0.177499;0.1610226
0.9457827;0.7536873;1;0.5272748;1;0.3886389;0.6405331;0.3047827;0.3548789;0.2510946;0.2723808;0.2168517;0.2283264;0.192897;0.2040619;0.1774226;0.1889834;0.1679727;0.1802078;0.1630847;0.1774789;0.1610365
0.9743737;0.7536873;1;0.5272748;1;0.3886389;0.6405331;0.3047827;0.3548789;0.2510946;0.2723808;0.2168517;0.2283264;0.192897;0.2040619;0.1774226;0.1889834;0.1679727;0.1802078;0.1630847;0.1774789;0.1610365
0.9464855;0.7742952;1;0.5396978;1;0.3958685;0.5911242;0.3092838;0.347143;0.253629;0.2686767;0.2188093;0.2264182;0.1942435;0.2027939;0.1781597;0.1883414;0.1683149;0.1800036;0.1630631;0.1773945;0.1611833
0.9200978;0.7742952;1;0.5396978;1;0.3958685;0.5911242;0.3092838;0.347143;0.253629;0.2686767;0.2188093;0.2264182;0.1942435;0.2027939;0.1781597;0.1883414;0.1683149;0.1800036;0.1630631;0.1773945;0.1611833
0.8958782;0.7742952;1;0.5396978;1;0.3958685;0.5911242;0.3092838;0.347143;0.253629;0.2686767;0.2188093;0.2264182;0.1942435;0.2027939;0.1781597;0.1883414;0.1683149;0.1800036;0.1630631;0.1773945;0.1611833
