input;Ray at angle: 90;Ray at angle: 81;Ray at angle: 99;Ray at angle: 72;Ray at angle: 108;Ray at angle: 63;Ray at angle: 117;Ray at angle: 54;Ray at angle: 126;Ray at angle: 45;Ray at angle: 135;Ray at angle: 36;Ray at angle: 144;Ray at angle: 27;Ray at angle: 153;Ray at angle: 18;Ray at angle: 162;Ray at angle: 9;Ray at angle: 171;Ray at angle: 0;Ray at angle: 180
0,3937479;0,7005063;0,9749801;0,5104886;1;0,3867691;1;0,3078738;0,3533827;0,2572935;0,2660629;0,2225722;0,2226155;0,1999954;0,1970735;0,1846826;0,1818218;0,1747842;0,1737405;0,1694132;0,1704825;0,1683939
0,3646257;0,6979539;0,9721456;0,5084661;1;0,3851912;1;0,3067791;0,3555085;0,2566123;0,2674613;0,2220076;0,2231771;0,1993106;0,1977781;0,184284;0,1824032;0,1744181;0,1741196;0,1690598;0,1708701;0,1679642
0,3129729;0,7000093;0,9754732;0,5096819;1;0,3857713;1;0,3070791;0,3553615;0,2565745;0,2673975;0,221953;0,2232496;0,1990773;0,1979878;0,1841353;0,1823825;0,1743565;0,1741707;0,168834;0,1711573;0,1676116
0,2693205;0,7000093;0,9754732;0,5096819;1;0,3857713;1;0,3070791;0,3553615;0,2565745;0,2673975;0,221953;0,2232496;0,1990773;0,1979878;0,1841353;0,1823825;0,1743565;0,1741707;0,168834;0,1711573;0,1676116
0,2489829;0,7001475;0,9758515;0,5098423;1;0,3855503;1;0,3070852;0,3555756;0,2562518;0,2675852;0,2219982;0,2232914;0,198932;0,1981798;0,1843421;0,1823919;0,1743144;0,1741294;0,1688085;0,1713652;0,1674862
0,2107308;0,7001475;0,9758515;0,5098423;1;0,3855503;1;0,3070852;0,3555756;0,2562518;0,2675852;0,2219982;0,2232914;0,198932;0,1981798;0,1843421;0,1823919;0,1743144;0,1741294;0,1688085;0,1713652;0,1674862
0,1814901;0,7033504;0,9800746;0,5122326;1;0,3872183;1;0,3080872;0,3541695;0,2567132;0,2669615;0,2224939;0,2228247;0,199203;0,197912;0,1842806;0,1821624;0,1744721;0,1739737;0,1690277;0,171158;0,1675267
0,1359378;0,7032654;0,9794751;0,5123557;1;0,3870743;1;0,3083628;0,353614;0,2565958;0,2666545;0,2226775;0,2224945;0,1993204;0,1977341;0,1842635;0,1821679;0,1746721;0,1737937;0,16925;0,1709798;0,1676736
0,1046157;0,7032654;0,9794751;0,5123557;1;0,3870743;1;0,3083628;0,353614;0,2565958;0,2666545;0,2226775;0,2224945;0,1993204;0,1977341;0,1842635;0,1821679;0,1746721;0,1737937;0,16925;0,1709798;0,1676736
0,0804501;0,7054694;0,9823978;0,5133497;1;0,3883527;1;0,3093944;0,3519224;0,2572463;0,265815;0,223243;0,2218581;0,1996996;0,197352;0,1844391;0,1820342;0,1749303;0,173581;0,1695812;0,1707604;0,1678589
